sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,1529416962330764800,39.41650391,-21.27380371,8.842468262
magnetometer,smartphone,1529416962350753792,38.7008667,-24.76806641,11.03363037
magnetometer,smartphone,1529416962370743040,37.98370361,-24.07531738,11.0244751
magnetometer,smartphone,1529416962390732032,37.94555664,-27.55126953,9.643554688
magnetometer,smartphone,1529416962410721024,37.98522949,-28.26080322,13.22479248
magnetometer,smartphone,1529416962431045888,35.79864502,-31.0546875,12.550354
magnetometer,smartphone,1529416962450851840,37.22991943,-32.44018555,12.56713867
magnetometer,smartphone,1529416962470688000,40.03601074,-29.70123291,9.237670898
magnetometer,smartphone,1529416962490676992,37.87994385,-31.8069458,10.69793701
magnetometer,smartphone,1529416962510665984,35.71929932,-33.21380615,11.43341064
magnetometer,smartphone,1529416962530685696,35.72387695,-33.91265869,12.15667725
magnetometer,smartphone,1529416962550643968,32.81707764,-36.70959473,11.48376465
magnetometer,smartphone,1529416962570632704,32.1182251,-36.02294922,12.90435791
magnetometer,smartphone,1529416962590958080,29.93621826,-36.72485352,11.48834229
magnetometer,smartphone,1529416962610824960,27.82287598,-37.44659424,15.78521729
magnetometer,smartphone,1529416962630630912,27.78930664,-40.22827148,14.3951416
magnetometer,smartphone,1529416962650588928,28.19213867,-34.62982178,17.39959717
magnetometer,smartphone,1529416962670608896,26.74407959,-34.63439941,16.68701172
magnetometer,smartphone,1529416962690566912,25.29907227,-35.33782959,16.69769287
magnetometer,smartphone,1529416962710556160,26.75323486,-36.03210449,18.13354492
magnetometer,smartphone,1529416962730545920,28.15856934,-37.40997314,16.00799561
magnetometer,smartphone,1529416962750900992,27.42919922,-36.0168457,14.5614624
magnetometer,smartphone,1529416962770767872,29.60357666,-35.31188965,15.2633667
magnetometer,smartphone,1529416962790512896,32.53936768,-29.92706299,10.7421875
magnetometer,smartphone,1529416962810592768,33.25958252,-28.52935791,10.00823975
magnetometer,smartphone,1529416962830490112,34.68322754,-29.9118042,9.310913086
magnetometer,smartphone,1529416962850479872,35.40802002,-27.81677246,8.567810059
magnetometer,smartphone,1529416962870498816,36.14959717,-24.33013916,8.520507812
magnetometer,smartphone,1529416962890458112,38.99536133,-24.3057251,5.659484863
magnetometer,smartphone,1529416962910446848,38.99993896,-22.21374512,4.916381836
magnetometer,smartphone,1529416962930770944,40.44799805,-22.20916748,5.628967285
magnetometer,smartphone,1529416962950424832,41.90979004,-20.11566162,6.314086914
magnetometer,smartphone,1529416962970474752,43.34564209,-18.01300049,4.85534668
magnetometer,smartphone,1529416962990402816,46.74224854,-15.88134766,5.465698242
magnetometer,smartphone,1529416963010391808,46.71630859,-17.26989746,4.055786133
magnetometer,smartphone,1529416963030380800,48.18267822,-14.47906494,4.730224609
magnetometer,smartphone,1529416963050400000,48.16589355,-13.07983398,2.568054199
magnetometer,smartphone,1529416963070358784,48.2131958,-12.39471436,6.130981445
magnetometer,smartphone,1529416963090744064,49.63531494,-12.38250732,4.70123291
magnetometer,smartphone,1529416963110458880,41.75415039,-16.39099121,8.692932129
magnetometer,smartphone,1529416963130355968,41.03851318,-17.09442139,9.417724609
magnetometer,smartphone,1529416963150315008,41.03851318,-14.30358887,7.95135498
magnetometer,smartphone,1529416963170304000,41.78009033,-13.60778809,9.370422363
magnetometer,smartphone,1529416963190292992,42.49572754,-14.30053711,9.378051758
magnetometer,smartphone,1529416963210281984,41.77093506,-15.00091553,9.38873291
magnetometer,smartphone,1529416963230270976,41.796875,-13.61236572,10.79864502
magnetometer,smartphone,1529416963250626048,40.35644531,-13.61999512,10.8001709
magnetometer,smartphone,1529416963270400768,41.7755127,-15.69976807,10.11199951
magnetometer,smartphone,1529416963290268160,41.05072021,-15.00549316,9.38873291
magnetometer,smartphone,1529416963310256896,38.1652832,-19.55718994,9.768676758
magnetometer,smartphone,1529416963330215936,36.7477417,-21.66442871,12.65716553
magnetometer,smartphone,1529416963350204928,38.90380859,-22.34954834,12.66326904
magnetometer,smartphone,1529416963370193920,37.45880127,-21.6583252,11.94152832
magnetometer,smartphone,1529416963390212864,35.28594971,-25.15411377,12.70599365
magnetometer,smartphone,1529416963410507776,36.00616455,-26.54571533,13.43688965
magnetometer,smartphone,1529416963430404864,41.05682373,-18.81408691,12.95776367
magnetometer,smartphone,1529416963450180096,39.61639404,-21.61254883,14.42565918
magnetometer,smartphone,1529416963470138880,36.70959473,-24.41101074,13.75274658
magnetometer,smartphone,1529416963490127872,35.99395752,-25.11291504,14.47753906
magnetometer,smartphone,1529416963510116864,35.26611328,-26.50909424,14.49737549
magnetometer,smartphone,1529416963530105856,34.51080322,-29.29382324,13.1072998
magnetometer,smartphone,1529416963550094848,33.12683105,-30.01556396,18.11828613
magnetometer,smartphone,1529416963570480896,30.93261719,-32.80639648,16.72973633
magnetometer,smartphone,1529416963590316800,30.93261719,-32.80639648,16.72973633
magnetometer,smartphone,1529416963610061824,30.21240234,-34.20562744,17.46368408
magnetometer,smartphone,1529416963630081792,29.50897217,-35.60943604,19.62585449
magnetometer,smartphone,1529416963650039808,27.26745605,-33.82415771,17.04406738
magnetometer,smartphone,1529416963670059776,29.41436768,-35.90240479,17.07000732
magnetometer,smartphone,1529416963690017792,25.82702637,-35.22644043,17.77954102
magnetometer,smartphone,1529416963710006784,26.55639648,-35.22491455,18.49212646
magnetometer,smartphone,1529416963729995776,27.23236084,-36.60430908,15.65246582
magnetometer,smartphone,1529416963750351104,29.71954346,-32.04040527,13.00964355
magnetometer,smartphone,1529416963769973760,30.45349121,-32.73773193,14.44702148
magnetometer,smartphone,1529416963789963008,30.4397583,-32.03582764,13.00811768
magnetometer,smartphone,1529416963809952000,33.33740234,-29.23583984,12.96691895
magnetometer,smartphone,1529416963829940992,32.62176514,-31.33392334,14.42565918
magnetometer,smartphone,1529416963849960960,32.60498047,-28.53851318,11.52954102
magnetometer,smartphone,1529416963869918976,35.49041748,-26.43127441,10.78491211
magnetometer,smartphone,1529416963889907968,36.19232178,-25.0289917,8.62121582
magnetometer,smartphone,1529416963910294016,39.08233643,-25.01525879,9.332275391
magnetometer,smartphone,1529416963929946880,37.62817383,-22.92633057,7.162475586
magnetometer,smartphone,1529416963949905920,41.25976562,-20.82366943,8.558654785
magnetometer,smartphone,1529416963969894656,41.25518799,-20.12481689,7.835388184
magnetometer,smartphone,1529416963989883904,44.92645264,-19.94781494,8.157348633
magnetometer,smartphone,1529416964009841920,47.0916748,-17.84515381,7.411193848
magnetometer,smartphone,1529416964029831168,47.09472656,-17.14782715,7.402038574
magnetometer,smartphone,1529416964049819904,47.10388184,-15.75622559,7.383728027
magnetometer,smartphone,1529416964070144768,38.24768066,-22.9888916,9.378051758
magnetometer,smartphone,1529416964089980928,39.70489502,-21.59118652,10.07232666
magnetometer,smartphone,1529416964109848064,39.72167969,-18.80645752,10.03417969
magnetometer,smartphone,1529416964129775872,40.43273926,-18.800354,9.320068359
magnetometer,smartphone,1529416964149765120,39.72625732,-18.10913086,10.02502441
magnetometer,smartphone,1529416964169753856,41.1529541,-17.40112305,8.586120605
magnetometer,smartphone,1529416964189743104,40.44647217,-16.7098999,9.29107666
magnetometer,smartphone,1529416964209732864,40.44647217,-16.7098999,9.29107666
magnetometer,smartphone,1529416964230056960,39.01367188,-18.11523438,10.74066162
magnetometer,smartphone,1529416964249984768,39.74304199,-16.71905518,10.7208252
magnetometer,smartphone,1529416964269730048,39.74304199,-16.71905518,10.7208252
magnetometer,smartphone,1529416964289719040,39.03656006,-17.42401123,12.159729
magnetometer,smartphone,1529416964309708032,39.0411377,-18.12286377,12.88299561
magnetometer,smartphone,1529416964329727744,39.27612305,-17.62390137,12.23449707
magnetometer,smartphone,1529416964349656064,40.70281982,-19.7052002,12.26043701
magnetometer,smartphone,1529416964369645056,40.00549316,-20.41320801,14.41345215
magnetometer,smartphone,1529416964389633792,40.91796875,-16.2689209,9.825134277
magnetometer,smartphone,1529416964409927936,41.60003662,-18.34716797,7.708740234
magnetometer,smartphone,1529416964429611776,41.62597656,-19.74945068,10.58502197
magnetometer,smartphone,1529416964449630976,40.92712402,-19.0612793,12.00561523
magnetometer,smartphone,1529416964469589760,39.46533203,-22.55096436,12.05444336
magnetometer,smartphone,1529416964489578752,38.03863525,-23.25897217,13.49334717
magnetometer,smartphone,1529416964509567744,36.58905029,-26.05438232,14.24713135
magnetometer,smartphone,1529416964529586944,35.85968018,-26.0559082,13.5345459
magnetometer,smartphone,1529416964549545984,32.99255371,-29.56237793,16.44134521
magnetometer,smartphone,1529416964569900800,33.67004395,-32.33795166,14.33563232
magnetometer,smartphone,1529416964589553920,32.23876953,-32.34710693,15.05126953
magnetometer,smartphone,1529416964609542912,30.81054688,-35.84594727,17.95806885
magnetometer,smartphone,1529416964630021120,28.64990234,-34.4619751,17.22717285
magnetometer,smartphone,1529416964649490944,28.44085693,-34.9105835,15.75317383
magnetometer,smartphone,1529416964669479936,27.70690918,-35.60791016,15.04974365
magnetometer,smartphone,1529416964689468928,26.99127197,-36.31134033,15.77301025
magnetometer,smartphone,1529416964709457920,28.98254395,-29.14276123,16.71905518
magnetometer,smartphone,1529416964729873664,27.54211426,-30.54504395,17.45300293
magnetometer,smartphone,1529416964749526784,26.81732178,-31.24542236,17.46368408
magnetometer,smartphone,1529416964769424896,26.79901123,-32.63549805,16.7678833
magnetometer,smartphone,1529416964789443840,28.25317383,-29.14428711,16.00494385
magnetometer,smartphone,1529416964809433088,29.69818115,-29.83551025,16.72668457
magnetometer,smartphone,1529416964829391872,28.26690674,-31.24084473,18.17626953
magnetometer,smartphone,1529416964849380864,29.68139648,-31.22558594,16.03088379
magnetometer,smartphone,1529416964869369856,27.51922607,-29.84161377,15.30151367
magnetometer,smartphone,1529416964889694720,27.53295898,-30.54351807,16.7388916
magnetometer,smartphone,1529416964909530880,26.77307129,-32.62939453,14.62554932
magnetometer,smartphone,1529416964929367808,30.38787842,-30.52062988,14.59197998
magnetometer,smartphone,1529416964949356032,28.21807861,-30.52978516,13.88092041
magnetometer,smartphone,1529416964969346048,28.22265625,-32.62329102,15.33813477
magnetometer,smartphone,1529416964989304064,29.35028076,-31.53533936,12.87994385
magnetometer,smartphone,1529416965009293056,28.63464355,-32.23724365,13.60473633
magnetometer,smartphone,1529416965029282048,23.73809814,-37.29095459,16.33911133
magnetometer,smartphone,1529416965049636864,25.90789795,-37.28179932,17.05169678
magnetometer,smartphone,1529416965069504000,25.22583008,-35.20355225,19.16656494
magnetometer,smartphone,1529416965089248768,24.46746826,-35.89477539,16.3192749
magnetometer,smartphone,1529416965109268736,25.21362305,-35.89782715,18.46160889
magnetometer,smartphone,1529416965129226752,24.46746826,-35.89477539,16.3192749
magnetometer,smartphone,1529416965149215744,24.47662354,-35.89630127,17.03491211
magnetometer,smartphone,1529416965169204736,23.76861572,-35.206604,17.73986816
magnetometer,smartphone,1529416965189193728,27.39105225,-34.49554443,19.15588379
magnetometer,smartphone,1529416965209182976,25.90332031,-36.58294678,16.3269043
magnetometer,smartphone,1529416965229477120,25.21362305,-34.50164795,17.72918701
magnetometer,smartphone,1529416965249191936,25.19226074,-36.58905029,17.0425415
magnetometer,smartphone,1529416965269180928,26.62353516,-36.57989502,16.3269043
magnetometer,smartphone,1529416965289199872,24.4934082,-35.90087891,18.46313477
magnetometer,smartphone,1529416965309127936,26.62353516,-36.57989502,16.3269043
magnetometer,smartphone,1529416965329116928,24.14245605,-37.42370605,18.5333252
magnetometer,smartphone,1529416965349105920,25.24414062,-37.12768555,14.2288208
magnetometer,smartphone,1529416965369094912,24.52697754,-37.83111572,14.95361328
magnetometer,smartphone,1529416965389480960,25.26550293,-36.4364624,15.64941406
magnetometer,smartphone,1529416965409133824,25.24414062,-38.52386475,14.96276855
magnetometer,smartphone,1529416965429092864,22.37548828,-39.23950195,16.40472412
magnetometer,smartphone,1529416965449111808,24.53155518,-38.52996826,15.67840576
magnetometer,smartphone,1529416965469040128,23.84185791,-36.44866943,17.0791626
magnetometer,smartphone,1529416965489028864,24.53613281,-37.8326416,15.66772461
magnetometer,smartphone,1529416965509018112,25.24719238,-37.82653809,14.95361328
magnetometer,smartphone,1529416965529006848,25.26092529,-37.13378906,15.65856934
magnetometer,smartphone,1529416965549423872,24.54071045,-38.53149414,16.39251709
magnetometer,smartphone,1529416965569076992,25.9765625,-39.22119141,16.40014648
magnetometer,smartphone,1529416965589004800,23.07891846,-37.83569336,14.24102783
magnetometer,smartphone,1529416965608993792,24.52850342,-39.22576904,15.68756104
magnetometer,smartphone,1529416965628982784,25.23040771,-39.21813965,14.2578125
magnetometer,smartphone,1529416965648941824,25.24414062,-38.52386475,14.96276855
magnetometer,smartphone,1529416965668961024,23.23760986,-36.85150146,17.44995117
magnetometer,smartphone,1529416965688919040,24.66430664,-37.53814697,16.74346924
magnetometer,smartphone,1529416965709243904,25.37689209,-37.53204346,16.02783203
magnetometer,smartphone,1529416965729110784,22.52044678,-36.15875244,17.44232178
magnetometer,smartphone,1529416965748916992,24.67346191,-36.14654541,16.72515869
magnetometer,smartphone,1529416965768876032,23.23760986,-36.85150146,17.44995117
magnetometer,smartphone,1529416965788865024,23.25439453,-35.46142578,18.14575195
magnetometer,smartphone,1529416965808854016,26.84631348,-35.44006348,17.42706299
magnetometer,smartphone,1529416965828843008,24.66430664,-37.53814697,16.74346924
magnetometer,smartphone,1529416965848831744,23.23760986,-35.45684814,16.7175293
magnetometer,smartphone,1529416965869187072,25.40588379,-35.44769287,17.42858887
magnetometer,smartphone,1529416965889053952,24.69482422,-35.45379639,18.14422607
magnetometer,smartphone,1529416965908859904,25.41046143,-34.75189209,17.41943359
magnetometer,smartphone,1529416965928817920,26.84783936,-36.83624268,18.15948486
magnetometer,smartphone,1529416965948776960,23.9654541,-35.45532227,17.43011475
magnetometer,smartphone,1529416965968795904,26.13525391,-35.44616699,18.1427002
magnetometer,smartphone,1529416965988754944,25.730896,-37.68920898,16.456604
magnetometer,smartphone,1529416966008743936,25.02441406,-36.99951172,17.16308594
magnetometer,smartphone,1529416966028732928,28.63769531,-36.28692627,17.86346436
magnetometer,smartphone,1529416966049545984,27.18505859,-36.98883057,17.16003418
magnetometer,smartphone,1529416966068740864,25.72174072,-37.68768311,15.74249268
magnetometer,smartphone,1529416966088729856,26.45568848,-36.99035645,16.44744873
magnetometer,smartphone,1529416966108688896,27.8793335,-38.37280273,15.75012207
magnetometer,smartphone,1529416966128677888,26.46026611,-37.68920898,17.17071533
magnetometer,smartphone,1529416966148666880,27.18505859,-36.98883057,17.16003418
magnetometer,smartphone,1529416966168656128,27.18963623,-37.68768311,17.88482666
magnetometer,smartphone,1529416966188644864,25.03662109,-37.70141602,18.60198975
magnetometer,smartphone,1529416966208999936,27.19268799,-36.99035645,17.87567139
magnetometer,smartphone,1529416966228652800,28.64227295,-35.59112549,17.85430908
magnetometer,smartphone,1529416966248672768,27.91290283,-35.59112549,17.14172363
magnetometer,smartphone,1529416966268630784,26.47705078,-36.29760742,17.86651611
magnetometer,smartphone,1529416966288589824,27.90527344,-36.98425293,17.16003418
magnetometer,smartphone,1529416966308578816,27.17590332,-38.38195801,17.17987061
magnetometer,smartphone,1529416966328567808,27.70843506,-35.887146,15.1184082
magnetometer,smartphone,1529416966348556800,27.67791748,-36.57531738,12.98522949
magnetometer,smartphone,1529416966368881920,26.96990967,-35.88562012,13.69171143
magnetometer,smartphone,1529416966388687872,28.41949463,-35.88104248,14.40429688
magnetometer,smartphone,1529416966408524032,28.44543457,-34.49249268,15.81420898
magnetometer,smartphone,1529416966428513024,28.44543457,-35.887146,16.54663086
magnetometer,smartphone,1529416966448562944,28.43170166,-35.18676758,15.10925293
magnetometer,smartphone,1529416966468491008,27.01416016,-34.50164795,16.52984619
magnetometer,smartphone,1529416966488480000,29.16107178,-33.79058838,15.0894165
magnetometer,smartphone,1529416966508468992,29.14428711,-35.18066406,14.39361572
magnetometer,smartphone,1529416966528824064,29.87670898,-33.0871582,14.36462402
magnetometer,smartphone,1529416966548660992,27.00500488,-34.50012207,15.81573486
magnetometer,smartphone,1529416966568466688,28.45001221,-33.79669189,15.80505371
magnetometer,smartphone,1529416966588485888,26.98822021,-35.89019775,15.11993408
magnetometer,smartphone,1529416966608413696,29.1519165,-33.78753662,14.37530518
magnetometer,smartphone,1529416966628402944,28.39813232,-35.1776123,12.25128174
magnetometer,smartphone,1529416966648422912,29.10461426,-35.86730957,11.5447998
magnetometer,smartphone,1529416966668380928,25.92010498,-35.46295166,16.85943604
magnetometer,smartphone,1529416966688766720,26.65710449,-34.06982422,17.55523682
magnetometer,smartphone,1529416966708603136,25.19989014,-35.4675293,16.86096191
magnetometer,smartphone,1529416966728347904,25.94146729,-34.77172852,18.2800293
magnetometer,smartphone,1529416966748336896,26.64031982,-35.4598999,16.85943604
magnetometer,smartphone,1529416966768325888,26.65710449,-34.06982422,17.55523682
magnetometer,smartphone,1529416966788314880,27.35137939,-34.05914307,15.41137695
magnetometer,smartphone,1529416966808303872,28.07617188,-36.14807129,16.86706543
magnetometer,smartphone,1529416966828324096,28.0670166,-34.75036621,15.41900635
magnetometer,smartphone,1529416966848281856,25.19989014,-35.4675293,16.86096191
magnetometer,smartphone,1529416966868606976,27.36816406,-34.0637207,16.83959961
magnetometer,smartphone,1529416966888259840,29.51660156,-34.74578857,16.1315918
magnetometer,smartphone,1529416966908279808,27.36053467,-32.66601562,15.39154053
magnetometer,smartphone,1529416966928237824,28.07159424,-34.05456543,15.40985107
magnetometer,smartphone,1529416966948257792,29.18243408,-34.09729004,17.79632568
magnetometer,smartphone,1529416966968215808,27.00805664,-34.80224609,17.09442139
magnetometer,smartphone,1529416966988205056,27.03094482,-32.95593262,17.3614502
magnetometer,smartphone,1529416967008193792,30.45959473,-34.44061279,13.86413574
magnetometer,smartphone,1529416967028579840,29.0145874,-35.14404297,13.87481689
magnetometer,smartphone,1529416967048263936,29.73022461,-34.44213867,13.15002441
magnetometer,smartphone,1529416967068192000,29.75616455,-34.44824219,15.29388428
magnetometer,smartphone,1529416967088150016,31.1920166,-35.13793945,15.30151367
magnetometer,smartphone,1529416967108169984,30.45959473,-34.44061279,13.86413574
magnetometer,smartphone,1529416967128129024,30.45806885,-33.04595947,13.13171387
magnetometer,smartphone,1529416967148118016,30.45501709,-32.34710693,12.40692139
magnetometer,smartphone,1529416967168105984,29.74243164,-33.74786377,13.85650635
magnetometer,smartphone,1529416967188430848,32.59735107,-33.72650146,11.70959473
magnetometer,smartphone,1529416967208267776,33.31756592,-33.72192383,11.70806885
magnetometer,smartphone,1529416967228072960,33.32672119,-33.72497559,12.42218018
magnetometer,smartphone,1529416967248092672,31.89086914,-31.640625,11.68212891
magnetometer,smartphone,1529416967268051968,33.62121582,-31.21490479,10.18676758
magnetometer,smartphone,1529416967288040960,32.93609619,-31.2286377,13.04626465
magnetometer,smartphone,1529416967308029696,31.46514893,-31.92443848,10.91461182
magnetometer,smartphone,1529416967328018688,31.3293457,-30.12542725,12.07275391
magnetometer,smartphone,1529416967348342784,31.3369751,-30.12695312,12.78686523
magnetometer,smartphone,1529416967368209920,32.02819824,-30.81359863,10.65216064
magnetometer,smartphone,1529416967388046848,32.76977539,-30.11779785,12.07122803
magnetometer,smartphone,1529416967408004864,30.63049316,-30.83190918,14.22576904
magnetometer,smartphone,1529416967427963904,32.05413818,-32.21588135,13.52844238
magnetometer,smartphone,1529416967447952896,32.77435303,-30.81665039,12.79449463
magnetometer,smartphone,1529416967469192960,30.6350708,-30.1361084,14.21661377
magnetometer,smartphone,1529416967487930880,31.31103516,-31.51550293,11.37695312
magnetometer,smartphone,1529416967508316928,29.90112305,-30.83343506,13.51165771
magnetometer,smartphone,1529416967528213760,31.31103516,-31.51550293,11.37695312
magnetometer,smartphone,1529416967547907328,30.60455322,-33.6151123,13.54827881
magnetometer,smartphone,1529416967567896064,32.03277588,-32.90710449,12.109375
magnetometer,smartphone,1529416967587855104,30.00488281,-35.39733887,13.57879639
magnetometer,smartphone,1529416967607844096,30.00946045,-34.70001221,13.56964111
magnetometer,smartphone,1529416967627833088,28.55987549,-34.70611572,12.85705566
magnetometer,smartphone,1529416967647822080,30.72052002,-33.29925537,12.12005615
magnetometer,smartphone,1529416967667841792,36.38305664,-31.51092529,8.009338379
magnetometer,smartphone,1529416967688165888,34.23919678,-31.52770996,9.440612793
magnetometer,smartphone,1529416967707819008,36.40899658,-30.12390137,9.419250488
magnetometer,smartphone,1529416967727808768,34.23919678,-31.52770996,9.440612793
magnetometer,smartphone,1529416967747767040,36.41357422,-30.82275391,10.14251709
magnetometer,smartphone,1529416967767756032,34.24377441,-30.8303833,9.43145752
magnetometer,smartphone,1529416967787745024,35.71929932,-29.43725586,11.55395508
magnetometer,smartphone,1529416967807734016,36.40441895,-30.81970215,9.428405762
magnetometer,smartphone,1529416967827723264,35.71014404,-29.43572998,10.83831787
magnetometer,smartphone,1529416967848108800,35.71014404,-29.43572998,10.83831787
magnetometer,smartphone,1529416967867762176,34.99908447,-29.4418335,11.55395508
magnetometer,smartphone,1529416967887690240,37.90130615,-28.73535156,12.9699707
magnetometer,smartphone,1529416967907709952,34.69696045,-27.4307251,10.08758545
magnetometer,smartphone,1529416967927668224,35.42633057,-27.42919922,10.8001709
magnetometer,smartphone,1529416967947657216,34.715271,-27.43530273,11.51580811
magnetometer,smartphone,1529416967967676928,33.26568604,-27.43988037,10.80322266
magnetometer,smartphone,1529416967987665664,34.68933105,-28.82385254,10.105896
magnetometer,smartphone,1529416968007960064,34.86022949,-32.04040527,8.819580078
magnetometer,smartphone,1529416968027796224,34.88616943,-32.04803467,10.96343994
magnetometer,smartphone,1529416968047632896,33.43200684,-31.35375977,9.527587891
magnetometer,smartphone,1529416968067621888,34.87701416,-32.04498291,10.24932861
magnetometer,smartphone,1529416968087580160,36.30523682,-31.3369751,8.808898926
magnetometer,smartphone,1529416968107569152,35.597229,-30.64575195,9.515380859
magnetometer,smartphone,1529416968127558144,34.85107422,-32.03735352,8.10546875
magnetometer,smartphone,1529416968147547136,34.8815918,-31.34918213,10.24017334
magnetometer,smartphone,1529416968167872000,34.14001465,-32.04345703,8.821105957
magnetometer,smartphone,1529416968187769856,34.89532471,-32.04956055,11.67755127
magnetometer,smartphone,1529416968207544832,35.597229,-32.04193115,10.24780273
magnetometer,smartphone,1529416968227503104,34.41009521,-30.6350708,11.61499023
magnetometer,smartphone,1529416968247553280,35.82458496,-32.01446533,10.20202637
magnetometer,smartphone,1529416968267481088,34.37957764,-31.32324219,9.480285645
magnetometer,smartphone,1529416968287470336,35.10894775,-31.32324219,10.19439697
magnetometer,smartphone,1529416968307795200,34.38873291,-31.32629395,10.19439697
magnetometer,smartphone,1529416968327448064,34.10339355,-28.30505371,10.39886475
magnetometer,smartphone,1529416968347712256,36.95983887,-31.90765381,6.050109863
magnetometer,smartphone,1529416968367457024,34.82055664,-31.22711182,7.472229004
magnetometer,smartphone,1529416968387415808,34.10491943,-30.53436279,7.46307373
magnetometer,smartphone,1529416968407404800,35.56213379,-29.13665771,8.157348633
magnetometer,smartphone,1529416968427393024,34.86785889,-27.75268555,9.567260742
magnetometer,smartphone,1529416968447382784,35.54992676,-29.83093262,7.452392578
magnetometer,smartphone,1529416968467371776,35.57128906,-29.13970947,8.871459961
magnetometer,smartphone,1529416968487360000,35.55450439,-29.13513184,7.443237305
magnetometer,smartphone,1529416968507685120,36.99798584,-28.43017578,7.431030273
magnetometer,smartphone,1529416968527369216,37.72735596,-29.8248291,8.877563477
magnetometer,smartphone,1529416968547328000,37.30773926,-29.82788086,8.99810791
magnetometer,smartphone,1529416968567347200,37.29858398,-28.43017578,7.551574707
magnetometer,smartphone,1529416968587305984,36.59973145,-29.13665771,9.704589844
magnetometer,smartphone,1529416968607294976,38.7512207,-27.72827148,8.255004883
magnetometer,smartphone,1529416968627283968,37.31079102,-27.73590088,8.256530762
magnetometer,smartphone,1529416968647272960,37.33215332,-27.04467773,9.675598145
magnetometer,smartphone,1529416968667718912,35.94970703,-27.0324707,9.449768066
magnetometer,smartphone,1529416968687372800,36.67449951,-27.72674561,10.17150879
magnetometer,smartphone,1529416968707239936,35.95428467,-29.12597656,10.90545654
magnetometer,smartphone,1529416968727259136,35.94970703,-27.0324707,9.449768066
magnetometer,smartphone,1529416968747217664,34.50012207,-28.43170166,9.469604492
magnetometer,smartphone,1529416968767206912,36.67449951,-27.72674561,10.17150879
magnetometer,smartphone,1529416968787195904,36.6394043,-27.71759033,7.315063477
magnetometer,smartphone,1529416968807184896,37.40234375,-27.72521973,10.88562012
magnetometer,smartphone,1529416968827570688,36.65161133,-27.02331543,8.020019531
magnetometer,smartphone,1529416968847376128,37.36724854,-26.32141113,7.295227051
magnetometer,smartphone,1529416968867182080,39.91394043,-27.53143311,10.16845703
magnetometer,smartphone,1529416968888178176,38.49487305,-26.84783936,11.58905029
magnetometer,smartphone,1529416968907129856,37.78381348,-26.85394287,12.3046875
magnetometer,smartphone,1529416968927118848,39.2074585,-28.23638916,11.60736084
magnetometer,smartphone,1529416968947107840,37.79144287,-25.46081543,12.28637695
magnetometer,smartphone,1529416968967096832,39.21051025,-26.14593506,10.86578369
magnetometer,smartphone,1529416968987452160,38.48266602,-27.54211426,10.88409424
magnetometer,smartphone,1529416969007319040,39.68353271,-27.98156738,11.31744385
magnetometer,smartphone,1529416969027064064,39.72167969,-27.293396,14.16473389
magnetometer,smartphone,1529416969047083008,39.71710205,-26.59454346,13.44146729
magnetometer,smartphone,1529416969067042048,39.71862793,-29.38537598,14.90783691
magnetometer,smartphone,1529416969087031040,38.99688721,-27.99377441,14.17541504
magnetometer,smartphone,1529416969107050752,38.29803467,-25.91094971,14.86206055
magnetometer,smartphone,1529416969127009024,38.99688721,-26.59912109,13.44299316
magnetometer,smartphone,1529416969146998016,39.71405029,-27.29187012,13.45062256
magnetometer,smartphone,1529416969167322880,39.02740479,-27.30560303,16.30859375
magnetometer,smartphone,1529416969187006208,37.98980713,-27.06756592,14.58282471
magnetometer,smartphone,1529416969207026176,38.70544434,-27.76031494,14.5904541
magnetometer,smartphone,1529416969226953984,37.22076416,-27.7557373,11.01989746
magnetometer,smartphone,1529416969246943232,37.97149658,-27.06298828,13.15307617
magnetometer,smartphone,1529416969266932224,37.98065186,-27.06451416,13.8671875
magnetometer,smartphone,1529416969286921216,36.51885986,-27.76489258,12.449646
magnetometer,smartphone,1529416969306910208,35.81542969,-29.16717529,14.61334229
magnetometer,smartphone,1529416969327234816,37.96844482,-30.54962158,14.62860107
magnetometer,smartphone,1529416969346918912,37.47711182,-28.01818848,13.90380859
magnetometer,smartphone,1529416969366907904,40.38085938,-28.70788574,16.05224609
magnetometer,smartphone,1529416969386896896,38.21105957,-30.11169434,16.0736084
magnetometer,smartphone,1529416969406855168,37.4786377,-30.809021,15.37017822
magnetometer,smartphone,1529416969426843904,38.18511963,-31.50024414,14.66369629
magnetometer,smartphone,1529416969446832896,38.18969727,-30.80291748,14.65454102
magnetometer,smartphone,1529416969466822144,37.47711182,-29.41436768,14.63775635
magnetometer,smartphone,1529416969487269120,38.93585205,-29.41131592,16.06445312
magnetometer,smartphone,1529416969506922240,36.63787842,-30.87615967,13.44451904
magnetometer,smartphone,1529416969526789120,38.0859375,-29.47540283,13.42315674
magnetometer,smartphone,1529416969546808832,38.80157471,-28.77197266,12.69836426
magnetometer,smartphone,1529416969566797824,41.69158936,-27.3651123,12.67700195
magnetometer,smartphone,1529416969586756096,41.69158936,-27.3651123,12.67700195
magnetometer,smartphone,1529416969606745088,41.69158936,-27.3651123,12.67700195
magnetometer,smartphone,1529416969626734080,41.69158936,-27.3651123,12.67700195
magnetometer,smartphone,1529416969647059200,46.01287842,-21.76208496,9.73815918
magnetometer,smartphone,1529416969666895104,45.43457031,-19.72045898,10.41259766
